regime,qqq_cagr,qqq_dd,纯QQQ_final,持有TQQQ_final,TQQQ+SMA全程_final,组合_final,纯QQQ_dd,持有TQQQ_dd,TQQQ+SMA全程_dd,组合_dd
有大跌/震荡,14.389401125616219,-43.62518328835028,833258.9353358708,1014688.3845154571,1365012.2625055057,898853.4771861909,-39.35494664243636,-90.18258042790384,-69.42522497716092,-59.62836758314922
有大跌/震荡,4.938837389867823,-42.125645803396516,503890.0409921398,156571.43100278542,431976.4992722519,357393.3355417536,-37.36728866068487,-86.26367118675937,-62.690604516854975,-62.690604516854975
有大跌/震荡,1.2723234980078102,-59.489118876157654,478437.7341712223,178425.69066609108,128849.28467071147,249596.84164993145,-38.98262419316981,-89.74671166629392,-76.79623706796205,-63.92410063161673
有大跌/震荡,8.147657604855896,-46.06088921206859,633565.7754037284,267056.9601489559,153072.3262145401,318926.58836587245,-46.060898001076865,-86.648200696884,-74.93749225042305,-63.65329537662212
有大跌/震荡,9.159188019382247,-58.17239682012343,1071997.4954985932,2407068.314880012,3974376.670640739,4927113.746319696,-41.91444206042807,-83.84621824450991,-64.69561719811591,-47.17752074699037
有大跌/震荡,4.298650001037618,-57.35658730643627,442716.3864594437,140595.77434100982,120604.12340980746,184201.7513655358,-48.70519335840468,-91.12389465415606,-76.06226646403447,-72.2388323052259
有大跌/震荡,6.684544475335175,-48.14728483075987,568932.8980436008,209522.3829603088,157119.73377263287,426024.49095844576,-40.45811119780078,-86.63267417149481,-78.04892447601439,-57.444209013040336
强劲平稳,27.956421156755784,-28.5593695231535,1963897.3461171754,12413726.721548794,6137146.945756761,2673908.930714498,-28.559376548380023,-70.1766219581122,-50.70988505185569,-48.23991743332877
有大跌/震荡,16.08560040275353,-49.76096434025736,1236981.4832636223,2241134.516187982,2212881.7164311595,846251.3968819322,-38.58302041927407,-85.78397241921851,-61.906518549561376,-61.906518549561376
有大跌/震荡,-6.362262311824384,-82.40556871485825,237830.9218888368,28113.205063417918,46809.663791852356,137976.46399448262,-49.25769180786912,-96.32997823935425,-87.13363865212865,-68.33617588947678
有大跌/震荡,29.712862308704935,-37.413952811629784,2192961.435689455,29884148.252528194,25108446.544901084,7230966.609574493,-33.232545536233445,-80.20046466784748,-67.59445461775184,-67.59445461775184
有大跌/震荡,10.287020247470679,-46.34511187379743,898001.4080817035,1040269.6419631874,964078.9342149704,776784.9182692065,-39.71091462445027,-82.06885448675042,-74.09949016447217,-60.76468260766854
有大跌/震荡,11.778571823423857,-49.06664727288469,734421.4731665424,589180.1949615785,675447.3364382352,1013991.0948305007,-48.42877237694114,-92.14408429177767,-75.77831144165702,-64.14716788539235
有大跌/震荡,11.776591365532507,-46.549294407368855,723252.0838969691,551075.8027911423,619617.1954340686,627348.7703043943,-46.426505396118365,-88.07201999760682,-61.651416557559926,-60.41811995609944
有大跌/震荡,17.916116559214434,-43.149112736555765,1434666.0779909086,4984289.277786431,14891679.820576936,5248440.730411817,-43.1107798324652,-85.63657525858875,-65.33765064622713,-64.58501435432622
强劲平稳,21.507174734844693,-29.92806799946791,1145487.3357936528,2091506.3355929086,906737.5543092011,2154884.3858522996,-29.561747609914978,-80.8822071441869,-81.31314595692255,-56.62089843037737
有大跌/震荡,2.3591144784940843,-62.21904145487744,331918.4082079087,46583.917218992756,143884.95000734983,414193.4847951193,-52.02740293879972,-96.84289125296546,-87.35492803274573,-74.03799949375924
强劲平稳,27.87969918172808,-28.55936952315351,2386197.8503816766,18773605.69330731,7276960.967611827,6255371.431088293,-28.559376548380033,-69.65465358272722,-67.3550492830244,-67.3550492830244
有大跌/震荡,-8.197075755498929,-79.05202616334873,152388.48591471766,3130.1019834425883,62282.09032826841,143469.91662610017,-70.00549852981612,-99.73405202818022,-90.6778955502821,-78.52606517970717
强劲平稳,21.21311569749267,-29.21230614792548,1418283.8178606355,3288364.332455503,1296200.9259362177,1037645.1422902478,-29.163963988005538,-71.11029538083412,-75.85677357619956,-75.85677357619956
有大跌/震荡,2.653886534539285,-50.87000684273075,468677.4566076714,68505.71801125201,427522.2505577505,1025428.7735855939,-50.46536877073835,-93.86021400307398,-78.791082803829,-58.48079434073098
有大跌/震荡,7.501864643852452,-50.31484809169808,491672.86601489066,122181.4032133045,252523.6062154325,775230.9475572703,-49.75328518220302,-96.68434702940351,-85.52903335571877,-54.625024100261264
有大跌/震荡,1.4117300484074669,-70.83019030825847,373259.2160486322,45320.27751482832,339885.66934382456,731866.308853882,-70.45984369483867,-99.2530371272457,-89.18769632479902,-76.03767197703213
有大跌/震荡,20.446450608468613,-36.54889829983513,1256334.1584092793,2121634.951553249,800240.2057623181,1154670.3801555303,-36.470850450590454,-80.32500763004207,-77.0618265988251,-70.13581421722068
有大跌/震荡,12.559006331885092,-55.46492299582968,1384710.2982952998,6070210.414627404,3696621.7903868635,1263419.5231278557,-37.78555091031516,-83.41770554354531,-51.27085545076131,-51.27085545076131
有大跌/震荡,-3.399151222694663,-59.96396692261039,256443.60894698082,22521.748694540085,124636.43163052143,294800.32728504005,-59.73155896672735,-97.06912433421466,-82.44084814988291,-59.731558966727405
有大跌/震荡,5.3736142699873035,-60.55032673475969,513639.44081859704,106557.06647075244,374060.5265823424,585932.5580299572,-60.550346047573875,-96.84182612864444,-82.36756248788588,-61.15627876472971
有大跌/震荡,21.05487015789731,-50.27294045535251,1550698.6645996333,3362589.7897619014,2640049.880929303,1084025.0795281243,-37.5164695070625,-90.89625394264043,-77.74325142736205,-77.75437980164838
强劲平稳,14.118673388093628,-31.25286367105118,891918.3279041407,1082866.3388734118,1000274.1377846517,1092157.9784804706,-30.814390969365835,-72.57239317046404,-72.8335833059626,-56.52548377343256
有大跌/震荡,14.09582259820532,-56.53484730823144,1010602.8533209,1300887.3638457183,1302284.8977300357,1601349.1829496159,-49.75543894081199,-94.61956709204189,-83.82624476297646,-83.82624476297646
有大跌/震荡,15.973800980116405,-44.712178353775464,1352824.3068912474,5350087.5637711715,4705719.999455925,2512237.5286375973,-33.56951790893679,-78.61696277637216,-60.52306879644564,-60.52306879644564
有大跌/震荡,14.179844254721207,-45.54494568190389,890400.3506265775,893217.0713041663,346225.7878997237,1456217.4982300927,-45.45984879741339,-89.22253921936314,-89.23914932095398,-62.055722302956426
有大跌/震荡,12.69165513507402,-45.74400523288031,989586.3912299811,891527.3457971102,2737272.0233021644,3120897.9792098594,-45.70742850696598,-89.56441415556597,-69.30274594643345,-68.30589426685272
有大跌/震荡,19.197255674102685,-44.72402584333608,1414841.8966553123,4877072.949951418,2403437.9569194405,1630423.7453168582,-44.72400285423157,-86.46197032131857,-69.985239764744,-61.79438052432157
有大跌/震荡,2.837025076598021,-42.053054909294865,461880.0776453153,180851.1694279234,138638.5042094891,378093.9837861923,-39.91140704134183,-87.73940746769779,-86.71501534214944,-69.15401677897195
有大跌/震荡,3.2151830757109368,-61.12405084946211,841979.2024302387,1280040.4414067103,903916.384779287,878039.5890190139,-34.85331714615308,-84.88690764393102,-72.41074802170941,-72.41074802170941
有大跌/震荡,8.342380500986346,-35.072927694420684,656329.7409115487,373131.953857266,132011.6811340454,497887.53347740887,-30.41788529735857,-74.62572773074676,-83.93833894126675,-63.815671185678454
有大跌/震荡,20.14618654597353,-49.41840641217754,1119030.9955065069,1492358.9695529547,3258885.515372197,2654277.1740915193,-49.26581134807374,-92.04019736000843,-71.18123404755224,-56.766802922477
有大跌/震荡,4.944881246469457,-56.77288787628325,507505.16855357826,260363.63897912443,764434.053010976,749609.8127491209,-56.72784681312677,-94.70825036571956,-70.82731861697111,-56.72784681312676
强劲平稳,24.099740523059854,-32.52182081323998,2507869.3529796842,23760221.317965988,9049140.603091782,3868972.116242543,-31.740978194663448,-71.27236179917276,-71.27236179917276,-71.27236179917276
有大跌/震荡,10.126609360241412,-59.83739321535593,1218245.4877792178,2553011.7535935314,1352982.9647073783,969915.3927017169,-28.559376548380033,-69.66263770582424,-73.36185118756451,-73.36185118756451
有大跌/震荡,-6.091086455466521,-68.1993543355671,239556.12574682152,23692.803013771725,13712.804739307012,132894.44443794954,-49.90504872470598,-96.09241700523083,-97.23563453967029,-72.01357302839257
有大跌/震荡,12.582341313481393,-45.43801949018677,1134988.2417310346,2355611.772881401,3276626.6866164343,1165410.6070827092,-42.109253217999644,-87.77408257926668,-70.55981757995494,-56.95541098932782
有大跌/震荡,4.008394041075025,-52.09970118137588,516443.09440873953,220903.23573960687,556104.940722832,465720.19300510455,-35.195726368011236,-85.81577661870558,-62.16448030139006,-62.16448030139006
有大跌/震荡,24.901791532930062,-35.36128477250353,1639474.7182531168,7109114.067755571,4881389.730063095,3916031.2432843735,-35.31771027081846,-77.71288778170549,-59.13867591434994,-59.13867591434994
有大跌/震荡,6.575152265235085,-45.885904052224504,635801.7681478951,354587.58192632353,1207992.6260592632,850150.125167116,-34.892168059504314,-81.8827287274163,-63.12094597242861,-50.06016723907882
有大跌/震荡,0.10901475456333021,-69.33210260384872,312760.3482134272,69847.28488509447,103297.82568048789,279289.90012597386,-53.34740356619876,-97.11162615837901,-91.06812439196182,-77.39176743570894
有大跌/震荡,26.265085053511793,-35.80049958547424,1564331.301573711,6196992.980719315,1999015.058634491,5286650.870259128,-35.800489062116704,-76.22628169920269,-65.99353468713478,-53.898484693840864
有大跌/震荡,10.41324910622745,-59.2984141926239,847406.1613315792,782049.8870456167,590654.0849973707,753627.0073101681,-37.414341720669285,-85.5942911586838,-70.81450413882621,-61.762894443761375
有大跌/震荡,7.886416124206486,-39.46905083053819,643566.5124822165,291293.9817917939,256453.92779463646,204821.5706286167,-37.297168181983444,-87.94549166018085,-68.48063362223313,-64.91660224727116
有大跌/震荡,17.92540495663353,-39.06515765765759,1089402.6860789785,1592047.2799588314,2672728.439525231,4448624.857869093,-39.06519783748777,-85.6356336445796,-66.2684943327413,-46.246002602516754
有大跌/震荡,-3.961307017608273,-67.51482866870862,224858.6795060732,10666.04272319953,127206.26899066035,165077.21116951742,-59.82207691749761,-98.53488289707167,-83.41531893040597,-74.39429667440747
有大跌/震荡,11.471645413304387,-48.865480925985864,652137.6521210251,410524.75637453457,228413.6161681385,540911.8468470462,-37.4332677301636,-85.95201577780844,-74.89172648523238,-62.1183133052437
有大跌/震荡,6.867962722134924,-54.68182218045234,561219.5857239428,216053.6128958721,317620.77769489645,587593.625391032,-45.306763296250665,-89.59079052045462,-72.96279033273072,-64.37361447517395
有大跌/震荡,14.527767206205166,-44.26085460611889,973691.0780387468,1260466.9481426205,918900.6615163932,930437.314962283,-40.02914450810341,-84.25382872564711,-75.22745096806182,-63.84508893217983
有大跌/震荡,10.553354869468624,-35.788787551759185,852997.7962237202,1047062.0206734613,905369.4699243172,816694.5573481125,-24.63619052279695,-75.67765588055273,-61.211004618206324,-52.49135196959187
有大跌/震荡,8.736388131675167,-49.81964953935925,602126.015998735,254260.99216420314,1165186.5542400156,705799.7900075242,-48.55652925539147,-91.71442546383723,-66.32098151318012,-66.32098151318012
有大跌/震荡,1.925749746426919,-62.07947446726334,560216.9754004171,336084.7575990535,282490.223469992,503405.1002627651,-32.858838710875574,-74.08772867364588,-63.95047778457455,-47.67284921535323
有大跌/震荡,7.099182218818423,-45.39233636941707,564996.5356540352,174347.5428154236,157085.01509327622,479936.27784308826,-42.84593305978538,-88.23419833231793,-74.08002935846059,-66.17918748310741
有大跌/震荡,10.400902589249172,-48.558852249719166,1188896.766180951,3095860.006724896,4527970.015080008,2306926.857946309,-35.68515371483082,-80.13518594693309,-69.69716611651921,-48.1440884216854
有大跌/震荡,3.903190783532695,-62.09433522360711,432339.8053412943,150709.5087564471,370268.89290892077,566782.6160880084,-39.824364543626324,-91.90968706182883,-67.32991672692857,-59.512763714858266
强劲平稳,22.14824329769476,-28.56736340723994,1952821.6943115583,16854667.150634628,9045126.275529638,1124896.46558866,-19.494112111136687,-57.936309128545595,-51.22793454531255,-51.22793454531255
有大跌/震荡,11.8516617102697,-44.98662442340188,884248.2569923471,729226.1721802492,242288.104338512,241665.27347542817,-44.44105185219427,-90.95544094812864,-88.5944216664314,-81.81624083948836
有大跌/震荡,4.53266050444292,-49.11803117594326,503475.62106896617,149798.2350445061,123952.64292186346,646136.6968872168,-44.69783166204333,-93.10857008887005,-91.2846229383,-63.51224031987619
有大跌/震荡,18.58138905702642,-44.779625944455184,1196796.2247990794,2476259.6260578735,540074.6907500462,946225.5636236698,-31.005488673146186,-76.62513572809145,-79.60696557948945,-61.53674225681406
有大跌/震荡,10.595606719435157,-52.22449926810888,779467.7230670702,514500.98809035885,183868.26013784198,530637.5783198288,-38.58051414852529,-86.18274571247926,-83.97577430144452,-69.8739281392855
有大跌/震荡,7.2606025764993865,-49.4389284352125,483258.3349100752,69574.74382126683,99026.23064708465,265636.260708394,-47.92936683327803,-95.65266537580594,-93.11072653746383,-83.39396137952697
强劲平稳,21.168793540714216,-27.97484137592039,964192.4358059734,2115176.117881133,1282088.4338142811,1564413.4631970895,-26.36508373885925,-66.03529106189401,-63.03998110937818,-55.26668652488649
有大跌/震荡,3.4379012045638646,-61.9467698003976,517428.59233140835,144712.36842319433,319667.4585817373,480075.17570654955,-61.628336249543715,-97.16263307828497,-85.39981568990287,-61.628336249543715
有大跌/震荡,5.529328029309188,-72.5215846428227,1335030.5906408268,5254475.835686853,2235982.40046826,2483408.7275981433,-37.99463233085875,-84.72642932397392,-71.20945388324105,-44.29245971018329
有大跌/震荡,15.866983971987159,-56.32815397938538,1502115.7224715597,4600889.609992604,4918712.358685412,1561124.5738776117,-52.53508144607943,-94.87076788076479,-77.86345365643567,-77.86345365643567
有大跌/震荡,17.057068889003048,-55.29161419642092,871102.4138668284,1113518.87094516,5958922.623650907,2253978.431114432,-48.94423378433941,-93.80967497628112,-66.48890583336417,-66.48890583336417
有大跌/震荡,6.736530220335402,-44.779625944455184,561615.3543060416,196401.39276854316,80661.60735287209,304060.3063847996,-44.77961252779611,-86.60774916548979,-88.37851492070887,-64.50463710726706
有大跌/震荡,11.925121575844756,-69.33881565652773,958554.7322235185,2043499.5948915626,3618425.9731793306,723895.3568928561,-59.492084232557296,-97.16991967898298,-72.67038962716326,-72.67038962716326
有大跌/震荡,24.17125520771892,-66.82095080432592,1449711.3191295424,3219238.8691159594,9417668.90925406,9148477.889722431,-66.82094875774703,-98.36662084648864,-84.03672539924692,-66.82094875774696
有大跌/震荡,14.285719832315035,-39.08290531418718,1219547.6426442252,2680934.3452140074,1114717.253100256,1071533.0335964847,-35.35922128527712,-82.02450841992098,-62.42832375359117,-62.42832375359117
有大跌/震荡,9.162063749327732,-54.94194032792237,498334.4999779515,108072.01531664474,320027.9653935948,388690.73406331684,-48.89076895538275,-95.07958917218085,-77.03977547760644,-77.05125558986765
有大跌/震荡,8.767356236939005,-57.97835012864354,485834.5055748426,114225.64439063,448321.8536447892,301259.1692066501,-48.31576063795365,-96.12661900592163,-65.17174468851523,-65.17174468851523
有大跌/震荡,4.193482351215527,-60.46385444555773,424664.05476631504,81681.20218142151,392473.259005602,287647.00624431786,-41.34522603514497,-91.56160011768229,-70.89618238127096,-70.89618238127096
有大跌/震荡,10.98325659050683,-45.73147843687505,904075.1398462326,1341011.5895082722,1768556.7490669028,1028693.1898815141,-34.305651631550084,-89.5678378554805,-69.25179016732184,-67.75712061400627
有大跌/震荡,21.70270603121247,-39.559801999711475,1223369.2053319465,2313521.307328621,1267428.0708704153,1147661.0688749372,-34.84363124075502,-83.953016038678,-62.19639887622977,-62.19639887622977
有大跌/震荡,9.026955682209348,-48.280313531414656,535090.4628199256,92794.9864803953,103966.43942606554,169218.51545648306,-42.29746703979161,-90.78988142632394,-86.04881169044128,-83.40992006410912
强劲平稳,14.197229128906908,-31.613501483628248,841696.1246866757,919031.152741081,415430.65591801493,615172.4105655557,-29.37410344010949,-74.12695123113471,-78.34892245240128,-69.95086949848059
强劲平稳,21.595958491281063,-32.0362086141744,1564716.929530747,5426956.741851244,2060447.0881461322,3939336.8644346995,-29.77752714220906,-75.13012037854791,-67.48954149384765,-67.48954149384765
有大跌/震荡,18.446416918548625,-41.2848708629162,1541582.0577667574,5811067.252674953,6707915.25883203,3833192.2588400813,-35.800489062116704,-80.40912836863944,-70.22549582184796,-70.22549582184796
有大跌/震荡,12.451441439352262,-50.18362863384066,840966.2310998004,702739.3385732822,883461.5074891174,1046255.5070661672,-50.18363775116621,-90.56439465339679,-68.70127891215174,-56.62883468337405
有大跌/震荡,19.135162462769273,-41.904893809447685,840104.7517187371,1002577.2977279187,577524.5330294949,925488.9908410966,-36.28872109702829,-86.44038834085602,-80.21846740489995,-80.21846740489995
有大跌/震荡,0.9637895769242233,-79.82091460068612,1166239.2390070225,3479324.0196104245,1243318.4811071998,965751.3309610991,-27.877656646915984,-83.5167678489569,-64.56763178443283,-64.56763178443283
有大跌/震荡,24.790528690012927,-36.54658790786238,1571519.8580484397,5565603.12612693,5719592.152368984,5851272.783745949,-36.27701489995937,-87.31021281932887,-75.79300835628366,-53.35989139189841
有大跌/震荡,8.924429272028679,-50.09126583707395,530184.1791894815,134882.53743773018,312385.25649094523,779322.276536506,-49.89068217320203,-95.87537872176767,-81.4387710592775,-71.29341189592576
有大跌/震荡,14.430760578369672,-39.4879732957367,991845.5703262242,827199.3224430876,417167.2498735049,1555516.210911396,-37.217232901763396,-82.98873637775455,-83.61222594697763,-62.63327410233679
有大跌/震荡,21.694217835876906,-42.43287771920009,1731341.6336608664,7603566.507436785,9102246.169566551,5089464.151405441,-42.43287657229967,-87.25185749336632,-71.85986564442628,-58.57141853850516
有大跌/震荡,-0.18370653236653434,-59.25956651662266,622550.1641254927,483179.56671514973,513901.3339016556,419205.6224997459,-41.55119178960509,-85.55925877783811,-65.14687703942799,-59.9014256741047
有大跌/震荡,13.56626839423809,-57.0726652692246,859520.070692587,1305623.9074592032,1165727.9018343296,743181.7374520607,-45.7024716075734,-92.26332784329028,-68.7189845638471,-68.7189845638471
有大跌/震荡,8.759404992369092,-43.065854607557476,623227.1674597266,292264.4363853127,342780.5898588994,679427.6521243182,-35.43955739329158,-86.80363490809839,-80.42952179655988,-67.58427993522122
有大跌/震荡,9.494427288055851,-48.10168325227567,501892.2768948904,113872.34123650972,308981.1479934762,600488.3675659884,-47.20877640378834,-96.49391062030331,-83.48688338107496,-50.94246859564291
有大跌/震荡,12.281299277173495,-54.65348881179997,684143.8555561418,276060.4348844785,386252.09842211223,634512.0976067842,-54.47601274997346,-96.05007762932848,-91.05386735253235,-82.50001185681717
有大跌/震荡,15.516587790151215,-36.400867294316605,949635.7951518595,1736485.097399833,1109789.9354997044,1950065.4075148765,-29.956432226800533,-75.80050751062613,-70.0668236083001,-68.87425348529723
有大跌/震荡,1.8210700612601993,-64.98734727833968,304998.0222421857,17840.981012169592,76432.1099965662,235747.99841796368,-64.33963529706304,-98.96745280831266,-91.26205433280754,-81.30587682440238
强劲平稳,21.685362360110382,-32.48157409235974,1839180.2657066174,7014829.375632298,6057275.930041973,5380683.721945556,-32.09788394723613,-74.42524125667234,-70.51893771748301,-70.51893771748301
有大跌/震荡,18.834247922022396,-47.92935444579782,1114134.5972439756,920935.758707957,900970.8845196654,1858788.2874356164,-47.92936683327802,-91.38041828099783,-75.52928881980316,-75.52928881980316
有大跌/震荡,4.934826497530698,-58.53578438092612,561394.1783488147,290848.0554667939,513811.4871558256,438625.35612603655,-42.673133967644226,-91.38876384559676,-68.8842797066609,-66.16475287796877
有大跌/震荡,7.449003579888469,-62.12500165670729,548884.1448265056,239844.33490620306,382931.07570919587,684766.831853411,-62.12497011680582,-96.05741112973152,-82.37087921524812,-62.1249701168058
有大跌/震荡,26.656468817660418,-57.48585801361696,2666469.9356282316,45029536.89546498,60744003.64408066,8802177.961210007,-44.5713870652216,-91.81743066320252,-62.71062677490535,-62.71062677490535
有大跌/震荡,13.243718715977781,-36.46496815286627,1021059.3859461551,1772356.7389625951,1674848.3869118115,1161367.3834632016,-35.93399585531236,-81.18757535425968,-70.36659386326592,-70.36659386326592
有大跌/震荡,26.60218507752734,-55.309381816008354,2995680.194530594,49427507.126494154,81375772.57010332,7147840.116540975,-46.94756158257487,-92.37755939291328,-65.06028069984929,-65.06028069984929
强劲平稳,21.84422456499138,-32.78273540877172,1354859.219925266,4539947.968086646,1764689.8912043956,3473186.940684665,-32.424728777238684,-77.61288399601366,-78.81673109911812,-67.63923339287577
有大跌/震荡,14.706638953884354,-43.33779997997301,930294.5068400657,1135881.100036738,773423.1756038618,672562.5488461623,-27.491289164276477,-81.32934394822307,-56.18470452858211,-56.18470452858211
有大跌/震荡,1.4028282934516634,-70.66531121780642,477217.81564463495,69022.6020034721,237798.1211472602,375842.4631142101,-60.210356131203866,-98.66648364009242,-84.48941650749465,-79.79240356125355
强劲平稳,21.905710755199117,-32.16173307511709,2056647.197354562,7261898.996342324,4572335.82613515,3993916.6460276325,-32.161661513834275,-75.94161240480236,-61.631317749294524,-55.579268400629815
有大跌/震荡,-2.272840498168782,-72.96485782617277,272951.81866948586,11582.409754687147,58984.23844149965,214890.6905377424,-71.57898369077985,-99.55776255744526,-94.62965060430074,-83.11496278008356
有大跌/震荡,22.77506194950365,-35.966054154066576,1556698.5657428007,3380100.492843853,2977607.953743296,1608704.492206736,-29.20747888298608,-78.79632988828115,-71.94481505911513,-71.94481505911513
强劲平稳,17.148530319768042,-23.9738256283178,1112641.3911374148,2417893.2010113117,1238386.0610642012,983147.9780677859,-23.654592699573605,-68.6035829109343,-70.07987375021673,-58.3141285367302
有大跌/震荡,8.340436677563122,-66.93043531040341,1004338.8865593477,921307.8870787744,709780.2643687367,2864741.110952934,-42.20870945066743,-89.69485876219039,-84.04731762685569,-55.57394332153187
有大跌/震荡,21.842863008112047,-40.42346609734406,1571584.6877330209,4605721.8418159485,2972283.6450868836,1153876.5942828099,-31.33460888837335,-84.93766036484476,-68.96168281464494,-68.96168281464494
强劲平稳,17.873604562330094,-23.159160816033676,1295593.7930073086,5067946.772078115,1980653.3178007908,2528574.3378809458,-22.45170617207888,-61.27757649973682,-63.433739311100155,-40.78690325719454
有大跌/震荡,25.687488191752283,-55.993538950487185,3126974.542023787,23340084.229487754,22986188.580882277,4586919.560821529,-53.2909677321048,-94.86923825992612,-86.44293849927871,-86.44293849927871
强劲平稳,16.163864318041,-24.825728754575003,1101675.1897918624,3136515.0867315303,1189733.3568694533,926441.731613607,-19.718143890820038,-57.44379231756294,-56.50168925223136,-53.84833364029138
有大跌/震荡,15.600146529358728,-43.484104372163955,716611.0970810528,550190.6407353854,546771.0500184965,908927.732981883,-43.382586602965404,-89.54892690186618,-83.00872647539647,-65.37562207028301
有大跌/震荡,10.956509225956701,-44.77962594445516,816452.3308213805,582719.7083221662,972906.4732424656,832168.1739523138,-44.77961252779611,-86.60927601250977,-67.4817481127056,-67.4817481127056
温和平稳上行,10.565332582779297,-30.075382217482982,633445.9985461211,429926.7329894878,262553.17002117424,465651.85477908497,-28.74528626495203,-76.96117572684938,-70.14011059429095,-57.80023952612843
有大跌/震荡,3.2823571891628545,-59.781388927075184,548821.7253732592,231984.9858486032,1200081.7642665987,456047.56821451534,-59.659234058709856,-96.35940092832139,-70.47887476730001,-69.3196123822059
有大跌/震荡,25.277558802688493,-55.9935389504872,1913454.5832690685,11464882.080297872,18691353.479917694,13484573.137061814,-55.697671592802145,-95.20396963847621,-82.86362489987059,-77.97026862572555
有大跌/震荡,-1.0144268668367262,-71.88023770755211,175538.68865056557,4295.797555870913,65713.88011087493,121490.80926143445,-69.38722498530242,-99.53487500250688,-87.81951771844332,-77.48091199174239
有大跌/震荡,11.919881144624366,-73.35723752723908,2024217.4707229917,16689598.049692698,11828552.756686084,3364359.4318527817,-52.35228600494957,-95.68730428999774,-74.12175396687287,-74.12175396687287
强劲平稳,16.014217240181907,-33.76185671875079,1281438.1756430026,3298973.322583526,2421519.603458516,805510.8524464252,-33.56458924461852,-78.17837904717277,-62.5956051630421,-62.5956051630421
有大跌/震荡,11.229803078483137,-42.68149368702839,724987.056477284,520399.99281162344,998525.2903823211,755026.9804322487,-42.520644493924756,-90.47101258093441,-67.85552842814629,-49.084091147447516
有大跌/震荡,15.680719756605232,-60.06766643744168,1129647.5755688804,2194967.3535732375,4636376.928567932,1791656.8431022265,-42.93175828091413,-94.43685706942841,-63.06768915806409,-63.06768915806409
有大跌/震荡,9.57516495563806,-45.69123020706453,871949.6900837626,677170.5197726397,760894.1467688661,513563.24963298783,-41.16861484977134,-86.85956000705487,-59.690376225114285,-59.690376225114285
有大跌/震荡,-8.784102100741652,-74.50265443427875,253050.56089581925,20173.033709384443,92306.84942810179,181471.75240430413,-54.87025523756095,-97.42827001886005,-88.879575794098,-76.94552029409158
有大跌/震荡,23.184766612241226,-44.74618389848223,1125057.4664963786,2342339.0803104048,1446485.3610269867,3066759.7039706134,-41.7315112968882,-88.70292887780106,-82.64006519742442,-65.91181891398497
有大跌/震荡,0.4354773626174202,-69.32366220374362,603111.0076847274,457738.75796723575,285798.473015618,408042.3326504887,-36.76372521994532,-87.41453390966333,-73.53178154301835,-73.53178154301835
有大跌/震荡,21.848577107507673,-37.10844080415152,1635679.489211505,5932431.357980377,2541243.6980580464,1858961.7712277605,-25.296567980023642,-77.72969311028193,-69.06454969591161,-52.57908777982503
有大跌/震荡,2.6816753909341573,-48.52257368911701,408063.4386379464,96937.18855727778,186789.7149585286,448119.69398077077,-44.77397433475816,-91.8438389231484,-79.99064870303407,-53.56288152292434
强劲平稳,18.614771612993962,-27.8649824889194,1042050.5944776342,2050721.698278433,482831.92066241225,693525.0033488249,-27.480680330862896,-66.31870538044483,-76.34114852135757,-70.76015640276499
强劲平稳,34.991648321433885,-24.02264021352317,3241542.587134131,72641548.22453983,30912410.088307545,8791195.384361317,-24.022611859508412,-58.46173848847352,-59.48201480446884,-48.85613722371404
有大跌/震荡,20.742383926100306,-62.812287522664256,1345672.9125835067,2588715.0563932317,3962421.613782536,2483894.4509091233,-61.18796995846261,-97.50016804292588,-91.915075822033,-89.67803000073327
有大跌/震荡,9.042136741874396,-56.164061773791964,680353.7710440072,588143.7199862944,389309.1749516043,360869.04855338385,-44.16382975010733,-91.78704217571506,-71.3859957335661,-71.3859957335661
强劲平稳,13.08455496728682,-31.661411971219245,943690.9607372672,1489117.010295459,708259.4089887507,706253.4172003958,-27.30568764157326,-72.28463304074735,-72.94151253825886,-63.8632044056956
有大跌/震荡,17.357037625380435,-50.978922799480465,984532.7352037539,1388458.1277814242,1997262.1031895843,6707405.319218092,-50.17856678983779,-94.69170736897465,-87.00512329919295,-50.178566789837696
有大跌/震荡,13.242459430347232,-47.54331755836956,779381.1433802849,402521.056034636,928738.0510371494,756603.8649249724,-45.947826115006926,-90.1545931557071,-71.32652409738662,-66.75978656859733
有大跌/震荡,8.324449827676862,-50.40144987330151,562605.5033030406,219816.35946803231,191514.94905093452,174779.1919987884,-48.47592897201215,-89.42655182997868,-84.42203877416081,-84.42203877416081
有大跌/震荡,16.918721634515023,-57.994193398094126,1125380.6318736393,1615793.8438520376,1415847.3679651327,1574194.0920251738,-48.489471497098826,-95.29842182542112,-76.72001396983725,-76.72001396983725
有大跌/震荡,20.502205104020057,-49.753286807196794,1600593.074910001,1736475.3773195911,2321833.7018972505,1116139.5649198557,-49.75328518220303,-90.10329752304787,-71.20781427514036,-55.45088288854265
有大跌/震荡,8.119937317512704,-53.47637917800594,683714.9093284452,279497.8394175635,251568.1545793992,1005119.8782746216,-47.92936683327801,-94.95534010904339,-90.12912859896313,-62.15411704933942
有大跌/震荡,10.175245688892097,-68.96015647854306,571912.3542770279,163584.2946944254,537172.8669729041,1799439.067650779,-68.52895927560833,-98.81282552192286,-91.4002419226195,-68.52895927560834
